id_client,polynomial_ma_1,polynomial_ar_1,cluster,cluster_DBSCAN
827,,,2.0,29.0
828,,,2.0,29.0
829,,,2.0,29.0
830,,,2.0,29.0
831,,,2.0,29.0
832,-0.999559116973064,-0.6555723758852873,0.0,0.0
833,,,2.0,29.0
834,,,2.0,29.0
835,,,2.0,29.0
836,-0.999939553281198,-0.6341392895957407,0.0,0.0
837,,,2.0,29.0
838,,,2.0,29.0
839,-0.9987740166511769,-0.6555120129919595,0.0,0.0
840,,,2.0,29.0
841,,,2.0,29.0
842,,,2.0,29.0
843,,,2.0,29.0
844,,,2.0,29.0
845,,,2.0,29.0
846,-0.999600584391679,-0.6555436869838165,0.0,0.0
847,,,2.0,29.0
848,,,2.0,29.0
849,,,2.0,29.0
850,,,2.0,29.0
851,,,2.0,29.0
852,,,2.0,29.0
853,,,2.0,29.0
854,,,2.0,29.0
855,,,2.0,29.0
856,,,2.0,29.0
857,,,2.0,29.0
858,,-4.8232730445471785e-17,2.0,29.0
859,0.1546347701317603,0.650994118723875,1.0,6.0
860,,,2.0,29.0
861,,,2.0,29.0
862,,,2.0,29.0
863,,,2.0,29.0
864,,,2.0,29.0
865,,,2.0,29.0
866,,,2.0,29.0
867,-0.9981432218723076,-0.6555029935562532,0.0,0.0
868,,,2.0,29.0
869,,,2.0,29.0
870,,,2.0,29.0
871,,,2.0,29.0
872,-0.999067148609626,-0.7224713476292908,0.0,0.0
873,,0.4729073763078585,2.0,29.0
874,,,2.0,29.0
875,,,2.0,29.0
876,,,2.0,29.0
877,,,2.0,29.0
878,,,2.0,29.0
879,,,2.0,29.0
880,,,2.0,29.0
881,,,2.0,29.0
882,,,2.0,29.0
883,-0.9989056999713694,,2.0,29.0
884,,,2.0,29.0
885,,,2.0,29.0
886,,,2.0,29.0
887,,,2.0,29.0
888,,0.2320633799069111,2.0,29.0
889,,,2.0,29.0
890,,,2.0,29.0
891,,0.32728453094606946,2.0,29.0
892,,,2.0,29.0
893,,-0.010800611449592963,2.0,29.0
894,,,2.0,29.0
895,-0.998163927727569,-0.6555476725421044,0.0,0.0
896,,,2.0,29.0
897,-0.08125523455045773,,2.0,29.0
898,-0.9993551130111096,-0.6555453489936137,0.0,0.0
899,,,2.0,29.0
900,,,2.0,29.0
901,,,2.0,29.0
902,,,2.0,29.0
903,,,2.0,29.0
904,,,2.0,29.0
905,-0.9973859086229232,-0.4803942532382007,0.0,0.0
906,,,2.0,29.0
907,,,2.0,29.0
908,,,2.0,29.0
909,,,2.0,29.0
910,-0.9994832007569822,-0.6956121736466985,0.0,0.0
911,,,2.0,29.0
912,,,2.0,29.0
913,,,2.0,29.0
914,-0.9988781208520378,-0.7224805756669413,0.0,0.0
915,,,2.0,29.0
916,,,2.0,29.0
917,0.9941170772209408,0.9410415888052868,1.0,5.0
918,,,2.0,29.0
919,,,2.0,29.0
920,,,2.0,29.0
921,-4.3861960628984466e-17,-4.3861960628984466e-17,1.0,13.0
922,-0.9992593827726002,-0.6727632670689223,0.0,0.0
923,,,2.0,29.0
924,,,2.0,29.0
925,-0.9996055421255146,-0.7515455785845983,0.0,0.0
926,,,2.0,29.0
927,,,2.0,29.0
928,-0.4947269029452124,,2.0,29.0
929,,,2.0,29.0
930,,,2.0,29.0
931,-0.9992814087342126,-0.6555559806482637,0.0,0.0
932,,,2.0,29.0
933,,-0.4029386886219521,2.0,29.0
934,,,2.0,29.0
935,-0.5034306822157293,-0.8036508426100324,0.0,9.0
936,,,2.0,29.0
937,-0.9995378148226876,-0.7224976031297389,0.0,0.0
938,,,2.0,29.0
939,-0.9996265807756872,-0.6783272783690892,0.0,0.0
940,,,2.0,29.0
941,,,2.0,29.0
942,,,2.0,29.0
943,-0.9989741793749426,-0.513873556265163,0.0,0.0
944,,-0.9596121049057198,2.0,29.0
945,,,2.0,29.0
946,,,2.0,29.0
947,,,2.0,29.0
948,,,2.0,29.0
949,,,2.0,29.0
950,,,2.0,29.0
951,0.9995601663624232,-0.94777431140054,1.0,14.0
952,,,2.0,29.0
953,,,2.0,29.0
954,,,2.0,29.0
955,,,2.0,29.0
956,,,2.0,29.0
957,,,2.0,29.0
958,,,2.0,29.0
959,-0.9931070853935317,-0.9999957675955982,0.0,8.0
960,0.9988559653684036,,2.0,29.0
961,-3.014974154848406e-17,,2.0,29.0
962,-0.9990918652680152,-0.655575665324112,0.0,0.0
963,-0.9993953958674516,-0.7224601605520813,0.0,0.0
964,0.5442718661294412,,2.0,29.0
965,,,2.0,29.0
966,,-0.8745293544640745,2.0,29.0
967,,,2.0,29.0
968,-0.8522992277082307,-0.7292596239261238,0.0,-1.0
969,-0.9902377918957188,-0.999611460628234,0.0,8.0
970,,0.1847398822808728,2.0,29.0
971,,,2.0,29.0
972,,,2.0,29.0
973,,,2.0,29.0
974,,,2.0,29.0
975,,,2.0,29.0
976,,,2.0,29.0
977,-0.9992644299170884,-0.6885393002072709,0.0,0.0
978,-0.9990413380053814,-0.7876182750261295,0.0,0.0
979,,,2.0,29.0
980,,,2.0,29.0
981,,,2.0,29.0
982,-0.9986463307554726,-0.6555642327956744,0.0,0.0
983,,,2.0,29.0
984,,,2.0,29.0
985,,,2.0,29.0
986,,,2.0,29.0
987,0.7028561380680951,,2.0,29.0
988,,,2.0,29.0
989,,,2.0,29.0
990,,,2.0,29.0
991,,,2.0,29.0
992,,,2.0,29.0
993,,,2.0,29.0
994,,,2.0,29.0
995,,,2.0,29.0
996,-0.7036842039477482,-0.2456803144824047,0.0,-1.0
997,,,2.0,29.0
998,,,2.0,29.0
999,,,2.0,29.0
1000,,,2.0,29.0
1001,,,2.0,29.0
1002,,,2.0,29.0
1003,,,2.0,29.0
1004,,,2.0,29.0
1005,-0.9995861615515276,-0.7224740951821471,0.0,0.0
1006,,,2.0,29.0
1007,,,2.0,29.0
1008,,,2.0,29.0
1009,,,2.0,29.0
1010,,,2.0,29.0
1011,,,2.0,29.0
1012,,,2.0,29.0
1013,,,2.0,29.0
1014,,,2.0,29.0
1015,,,2.0,29.0
1016,,,2.0,29.0
1017,,,2.0,29.0
1018,-0.998652465823774,-0.8433134978712217,0.0,0.0
1019,,,2.0,29.0
1020,,,2.0,29.0
1021,,,2.0,29.0
1022,,,2.0,29.0
1023,,,2.0,29.0
1024,,,2.0,29.0
1025,-0.9970800106640324,-0.7056070342103132,0.0,0.0
1026,0.5532377731042667,0.7362384033059848,1.0,3.0
1027,,,2.0,29.0
1028,,,2.0,29.0
1029,0.994270381391591,,2.0,29.0
1030,,,2.0,29.0
1031,,,2.0,29.0
1032,,,2.0,29.0
1033,0.9991344029202178,0.6879807027996274,1.0,5.0
1034,,,2.0,29.0
1035,,,2.0,29.0
1036,-0.9993971152543858,-0.6341459892908848,0.0,0.0
1037,,,2.0,29.0
1038,,,2.0,29.0
1039,,,2.0,29.0
1040,,,2.0,29.0
1041,,,2.0,29.0
1042,0.27841257135567904,,2.0,29.0
1043,,,2.0,29.0
1044,,,2.0,29.0
1045,,,2.0,29.0
1046,,,2.0,29.0
1047,,,2.0,29.0
1048,-0.9991948011533917,-0.6555427728583474,0.0,0.0
1049,,,2.0,29.0
1050,,,2.0,29.0
1051,,,2.0,29.0
1052,,,2.0,29.0
1053,,,2.0,29.0
1054,,,2.0,29.0
1055,,,2.0,29.0
1056,0.09111850006806424,-0.7497429726531382,0.0,2.0
1057,,,2.0,29.0
1058,,,2.0,29.0
1059,,,2.0,29.0
1060,,,2.0,29.0
1061,,,2.0,29.0
1062,,,2.0,29.0
1063,,,2.0,29.0
1064,,,2.0,29.0
1065,,,2.0,29.0
1066,,,2.0,29.0
1067,,,2.0,29.0
1068,,,2.0,29.0
1069,0.07552831196396913,,2.0,29.0
1070,,,2.0,29.0
1071,,,2.0,29.0
1072,,,2.0,29.0
1073,,,2.0,29.0
1074,,-0.4136101985625116,2.0,29.0
1075,,,2.0,29.0
1076,,,2.0,29.0
1077,-0.9804352773450704,-0.9955604853463949,0.0,8.0
1078,0.9976690094336956,0.6899472537984825,1.0,5.0
1079,,,2.0,29.0
1080,,,2.0,29.0
1081,,,2.0,29.0
1082,,,2.0,29.0
1083,-0.198035237727333,,2.0,29.0
1084,,,2.0,29.0
1085,,,2.0,29.0
1086,,,2.0,29.0
1087,,,2.0,29.0
1088,,,2.0,29.0
1089,,,2.0,29.0
1090,,,2.0,29.0
1091,-0.9985116361509436,-0.6552214523856086,0.0,0.0
1092,,,2.0,29.0
1093,,,2.0,29.0
1094,,,2.0,29.0
1095,,,2.0,29.0
1096,0.9999102392009732,0.6440893861891179,1.0,5.0
1097,-0.99942090491881,-0.7224032769115233,0.0,0.0
1098,,,2.0,29.0
1099,,,2.0,29.0
1100,,,2.0,29.0
1101,,,2.0,29.0
1102,,,2.0,29.0
1103,,,2.0,29.0
1104,,0.2759683833903049,2.0,29.0
1105,,,2.0,29.0
1106,,,2.0,29.0
1107,,,2.0,29.0
1108,-0.9985517483500124,-0.5599532674500289,0.0,0.0
1109,,,2.0,29.0
1110,,,2.0,29.0
1111,,,2.0,29.0
1112,,,2.0,29.0
1113,,,2.0,29.0
1114,,,2.0,29.0
1115,,,2.0,29.0
1116,,,2.0,29.0
1117,,,2.0,29.0
1118,,,2.0,29.0
1119,,,2.0,29.0
1120,,,2.0,29.0
1121,,,2.0,29.0
1122,,,2.0,29.0
1123,,,2.0,29.0
1124,,,2.0,29.0
1125,,,2.0,29.0
1126,,,2.0,29.0
1127,,,2.0,29.0
1128,,,2.0,29.0
1129,-0.9898321968673208,-0.9997434254714932,0.0,8.0
1130,,,2.0,29.0
1131,,,2.0,29.0
1132,,,2.0,29.0
1133,,,2.0,29.0
1134,,,2.0,29.0
1135,,,2.0,29.0
1136,,,2.0,29.0
1137,,,2.0,29.0
1138,-0.9866723670073894,0.00896889957076623,0.0,7.0
1139,-0.9992440634456812,-0.6341020543021748,0.0,0.0
1140,,,2.0,29.0
1141,-0.9998374147076624,-0.6555737152288101,0.0,0.0
1142,,,2.0,29.0
1143,,,2.0,29.0
1144,-0.9995373866526354,-0.6555589439703704,0.0,0.0
1145,-0.9981539486188736,-0.9999876139219404,0.0,8.0
1146,0.9964896500929762,0.8785579358055565,1.0,5.0
1147,,,2.0,29.0
1148,,,2.0,29.0
1149,,,2.0,29.0
1150,,,2.0,29.0
1151,-0.9984953520790673,-0.6554952904083444,0.0,0.0
1152,,,2.0,29.0
1153,,,2.0,29.0
1154,,,2.0,29.0
1155,,,2.0,29.0
1156,,,2.0,29.0
1157,,,2.0,29.0
1158,,,2.0,29.0
1159,,,2.0,29.0
1160,,,2.0,29.0
1161,,,2.0,29.0
1162,,,2.0,29.0
1163,,,2.0,29.0
1164,,,2.0,29.0
1165,,,2.0,29.0
1166,,,2.0,29.0
1167,,,2.0,29.0
1168,,,2.0,29.0
1169,,,2.0,29.0
1170,,,2.0,29.0
1171,0.6388436894625212,0.6142205065355651,1.0,3.0
1172,-0.05125007776079446,-0.051227884531642745,1.0,13.0
1173,-0.9981023006462388,-0.6838218541614692,0.0,0.0
1174,,,2.0,29.0
1175,,,2.0,29.0
1176,,,2.0,29.0
1177,,,2.0,29.0
1178,-0.9990803323217916,-0.6747480645990932,0.0,0.0
1179,-0.9992590184759256,-0.7515484476656847,0.0,0.0
1180,,,2.0,29.0
1181,,,2.0,29.0
1182,,,2.0,29.0
1183,,,2.0,29.0
1184,,0.5337975070555238,2.0,29.0
1185,-0.0686242158295433,,2.0,29.0
1186,,,2.0,29.0
1187,0.994052753927568,0.8984889513479608,1.0,5.0
1188,,,2.0,29.0
1189,,,2.0,29.0
1190,,,2.0,29.0
1191,,,2.0,29.0
1192,,,2.0,29.0
1193,,,2.0,29.0
1194,,,2.0,29.0
1195,,,2.0,29.0
1196,,,2.0,29.0
1197,-0.9982891251791198,-0.6557044953303182,0.0,0.0
1198,,0.08175006522713618,2.0,29.0
1199,,,2.0,29.0
1200,,,2.0,29.0
1201,,,2.0,29.0
1202,,,2.0,29.0
1203,,,2.0,29.0
1204,-0.999457864248274,-0.7515096255975935,0.0,0.0
1205,,,2.0,29.0
1206,,,2.0,29.0
1207,,0.37275467790411104,2.0,29.0
1208,,,2.0,29.0
1209,-0.42095350507415996,,2.0,29.0
1210,-0.998291649801982,-0.6555426063684886,0.0,0.0
1211,,,2.0,29.0
1212,-0.9997130723833731,-0.6341622738205079,0.0,0.0
1213,-0.0005361554223066262,,2.0,29.0
1214,0.2089628099131816,-0.2640961988916993,1.0,15.0
1215,0.04830915580592686,,2.0,29.0
1216,-0.9993135441993573,-0.6555519196181844,0.0,0.0
1217,,0.4698302946061286,2.0,29.0
1218,,,2.0,29.0
1219,-0.9995764321756396,-0.6885048104992852,0.0,0.0
1220,0.6056872101989927,,2.0,29.0
1221,,,2.0,29.0
1222,,,2.0,29.0
1223,,,2.0,29.0
1224,,,2.0,29.0
1225,,,2.0,29.0
1226,,,2.0,29.0
1227,,,2.0,29.0
1228,,,2.0,29.0
1229,,,2.0,29.0
1230,,,2.0,29.0
1231,,,2.0,29.0
1232,,,2.0,29.0
1233,,,2.0,29.0
1234,,,2.0,29.0
1235,,,2.0,29.0
1236,0.8657935161259324,,2.0,29.0
1237,,,2.0,29.0
1238,,,2.0,29.0
1239,,,2.0,29.0
1240,,,2.0,29.0
1241,,,2.0,29.0
1242,,,2.0,29.0
1243,,,2.0,29.0
1244,,,2.0,29.0
1245,-0.9992426181473104,-0.6341346832817404,0.0,0.0
1246,0.14254943300317502,-0.3231572887826072,1.0,15.0
1247,,,2.0,29.0
1248,,,2.0,29.0
1249,,,2.0,29.0
1250,,,2.0,29.0
1251,,,2.0,29.0
1252,,,2.0,29.0
1253,,,2.0,29.0
1254,,,2.0,29.0
1255,,,2.0,29.0
1256,,,2.0,29.0
1257,,,2.0,29.0
1258,,,2.0,29.0
1259,,,2.0,29.0
1260,-0.995930257874964,-0.6724001644763361,0.0,0.0
1261,,,2.0,29.0
1262,,,2.0,29.0
1263,,,2.0,29.0
1264,,,2.0,29.0
1265,,,2.0,29.0
1266,-0.9995363822527852,-0.6341403912922859,0.0,0.0
1267,,,2.0,29.0
1268,,0.4699749451254115,2.0,29.0
1269,,,2.0,29.0
1270,,,2.0,29.0
1271,,,2.0,29.0
1272,,,2.0,29.0
1273,,,2.0,29.0
1274,,,2.0,29.0
1275,,,2.0,29.0
1276,,,2.0,29.0
1277,,,2.0,29.0
1278,,,2.0,29.0
1279,,,2.0,29.0
1280,,,2.0,29.0
1281,,,2.0,29.0
1282,,,2.0,29.0
1283,,-0.8634351901351844,2.0,29.0
1284,-0.999222917230843,-0.7515138308351359,0.0,0.0
1285,-0.9997775830415244,-0.7224739362645588,0.0,0.0
1286,,,2.0,29.0
1287,,,2.0,29.0
1288,,,2.0,29.0
1289,,,2.0,29.0
1290,,,2.0,29.0
1291,,,2.0,29.0
1292,,,2.0,29.0
1293,,,2.0,29.0
1294,,,2.0,29.0
1295,-0.3146735946839929,0.07229441765657009,1.0,16.0
1296,,,2.0,29.0
1297,,,2.0,29.0
1298,,,2.0,29.0
1299,,,2.0,29.0
1300,,,2.0,29.0
1301,,,2.0,29.0
1302,,,2.0,29.0
1303,,,2.0,29.0
1304,,,2.0,29.0
1305,,,2.0,29.0
1306,,,2.0,29.0
1307,,,2.0,29.0
1308,,,2.0,29.0
1309,,,2.0,29.0
1310,,,2.0,29.0
1311,,,2.0,29.0
1312,,,2.0,29.0
1313,,,2.0,29.0
1314,-0.6827985359689509,,2.0,29.0
1315,,,2.0,29.0
1316,0.6718944710137686,0.6519923242289429,1.0,3.0
1317,,,2.0,29.0
1318,,,2.0,29.0
1319,,,2.0,29.0
1320,,,2.0,29.0
1321,,,2.0,29.0
1322,,,2.0,29.0
1323,,,2.0,29.0
1324,,,2.0,29.0
1325,,,2.0,29.0
1326,,,2.0,29.0
1327,,,2.0,29.0
1328,,,2.0,29.0
1329,,,2.0,29.0
1330,,,2.0,29.0
1331,,,2.0,29.0
1332,,,2.0,29.0
1333,,,2.0,29.0
1334,,,2.0,29.0
1335,,,2.0,29.0
1336,,,2.0,29.0
1337,,,2.0,29.0
1338,,,2.0,29.0
1339,,,2.0,29.0
1340,,,2.0,29.0
1341,,,2.0,29.0
1342,,,2.0,29.0
1343,,,2.0,29.0
1344,,,2.0,29.0
1345,,,2.0,29.0
1346,,,2.0,29.0
1347,,,2.0,29.0
1348,,,2.0,29.0
1349,,0.07764910634489937,2.0,29.0
1350,,,2.0,29.0
1351,,,2.0,29.0
1352,,,2.0,29.0
1353,,,2.0,29.0
1354,,,2.0,29.0
1355,,,2.0,29.0
1356,,,2.0,29.0
1357,,,2.0,29.0
1358,,,2.0,29.0
1359,,,2.0,29.0
1360,,,2.0,29.0
1361,-0.037962893494906405,,2.0,29.0
1362,,,2.0,29.0
1363,,,2.0,29.0
1364,,,2.0,29.0
1365,,,2.0,29.0
1366,,,2.0,29.0
1367,,,2.0,29.0
1368,,,2.0,29.0
1369,,,2.0,29.0
1370,,,2.0,29.0
1371,,,2.0,29.0
1372,,,2.0,29.0
1373,,,2.0,29.0
1374,,,2.0,29.0
1375,,,2.0,29.0
1376,,,2.0,29.0
1377,,,2.0,29.0
1378,,,2.0,29.0
1379,,,2.0,29.0
1380,,,2.0,29.0
1381,,,2.0,29.0
1382,,,2.0,29.0
1383,,,2.0,29.0
1384,,,2.0,29.0
1385,,,2.0,29.0
1386,,,2.0,29.0
1387,,,2.0,29.0
1388,,,2.0,29.0
1389,,,2.0,29.0
1390,,,2.0,29.0
1391,,,2.0,29.0
1392,,,2.0,29.0
1393,,,2.0,29.0
1394,,,2.0,29.0
1395,,,2.0,29.0
1396,,,2.0,29.0
1397,,,2.0,29.0
1398,,,2.0,29.0
1399,,,2.0,29.0
1400,,,2.0,29.0
1401,,,2.0,29.0
1402,,,2.0,29.0
1403,0.9985484090520272,,2.0,29.0
1404,,,2.0,29.0
1405,,,2.0,29.0
1406,,,2.0,29.0
1407,,,2.0,29.0
1408,,,2.0,29.0
1409,,,2.0,29.0
1410,,,2.0,29.0
1411,,,2.0,29.0
1412,,,2.0,29.0
1413,,,2.0,29.0
1414,,,2.0,29.0
1415,,,2.0,29.0
1416,,,2.0,29.0
1417,,,2.0,29.0
1418,,,2.0,29.0
1419,,,2.0,29.0
1420,,,2.0,29.0
1421,,,2.0,29.0
1422,,,2.0,29.0
1423,,,2.0,29.0
1424,,,2.0,29.0
1425,,,2.0,29.0
1426,,,2.0,29.0
1427,-0.08125268897637318,,2.0,29.0
1428,,,2.0,29.0
1429,0.09337143178592207,-0.7072702010135271,0.0,2.0
1430,,,2.0,29.0
1431,,,2.0,29.0
1432,,,2.0,29.0
1433,,,2.0,29.0
1434,,,2.0,29.0
1435,,,2.0,29.0
1436,,,2.0,29.0
1437,,,2.0,29.0
1438,,,2.0,29.0
1439,0.7083564343916197,,2.0,29.0
1440,,,2.0,29.0
1441,,,2.0,29.0
1442,,-0.21361161433373432,2.0,29.0
1443,,,2.0,29.0
1444,,,2.0,29.0
1445,,,2.0,29.0
1446,,,2.0,29.0
1447,,,2.0,29.0
1448,-0.27527730652161564,-0.9583166609017384,0.0,17.0
1449,,,2.0,29.0
1450,,,2.0,29.0
1451,,,2.0,29.0
1452,0.3211568025332286,-0.12610534055978334,1.0,18.0
1453,,,2.0,29.0
1454,,,2.0,29.0
1455,,,2.0,29.0
1456,,,2.0,29.0
1457,,,2.0,29.0
1458,,,2.0,29.0
1459,,,2.0,29.0
1460,-0.9973342287139288,-0.3916981723922496,0.0,0.0
1461,,,2.0,29.0
1462,,,2.0,29.0
1463,,,2.0,29.0
1464,,,2.0,29.0
1465,,,2.0,29.0
1466,,,2.0,29.0
1467,,,2.0,29.0
1468,,,2.0,29.0
1469,,,2.0,29.0
1470,,,2.0,29.0
1471,,,2.0,29.0
1472,,,2.0,29.0
1473,,,2.0,29.0
1474,,,2.0,29.0
1475,,,2.0,29.0
1476,,,2.0,29.0
1477,,,2.0,29.0
1478,,,2.0,29.0
1479,0.10634907025981766,,2.0,29.0
1480,,,2.0,29.0
1481,,,2.0,29.0
1482,,,2.0,29.0
1483,,,2.0,29.0
1484,,,2.0,29.0
1485,,,2.0,29.0
1486,,,2.0,29.0
1487,,,2.0,29.0
1488,,,2.0,29.0
1489,,,2.0,29.0
1490,,,2.0,29.0
1491,,,2.0,29.0
1492,,,2.0,29.0
1493,,,2.0,29.0
1494,,,2.0,29.0
1495,,,2.0,29.0
1496,,,2.0,29.0
1497,,,2.0,29.0
1498,,,2.0,29.0
1499,,,2.0,29.0
1500,,,2.0,29.0
1501,,,2.0,29.0
1502,,,2.0,29.0
1503,,,2.0,29.0
1504,,,2.0,29.0
1505,,,2.0,29.0
1506,,,2.0,29.0
1507,,,2.0,29.0
1508,,,2.0,29.0
1509,,,2.0,29.0
1510,,,2.0,29.0
1511,,,2.0,29.0
1512,,,2.0,29.0
1513,,,2.0,29.0
1514,,,2.0,29.0
1515,,,2.0,29.0
1516,,,2.0,29.0
1517,,,2.0,29.0
1518,,,2.0,29.0
1519,,,2.0,29.0
1520,,,2.0,29.0
1521,,,2.0,29.0
1522,,,2.0,29.0
1523,,,2.0,29.0
1524,,,2.0,29.0
1525,,,2.0,29.0
1526,,,2.0,29.0
1527,,,2.0,29.0
1528,,,2.0,29.0
1529,,,2.0,29.0
1530,,,2.0,29.0
1531,,,2.0,29.0
1532,,,2.0,29.0
1533,,,2.0,29.0
1534,,,2.0,29.0
1535,,,2.0,29.0
1536,,,2.0,29.0
1537,,,2.0,29.0
1538,,,2.0,29.0
1539,,,2.0,29.0
1540,,,2.0,29.0
1541,,,2.0,29.0
1542,,,2.0,29.0
1543,,,2.0,29.0
1544,,,2.0,29.0
1545,,,2.0,29.0
1546,0.5389346131547296,,2.0,29.0
1547,,,2.0,29.0
1548,,,2.0,29.0
1549,,,2.0,29.0
1550,,,2.0,29.0
1551,,,2.0,29.0
1552,,,2.0,29.0
1553,,,2.0,29.0
1554,,,2.0,29.0
1555,,,2.0,29.0
1556,,,2.0,29.0
1557,,,2.0,29.0
1558,,,2.0,29.0
1559,,,2.0,29.0
1560,,,2.0,29.0
1561,,,2.0,29.0
1562,,,2.0,29.0
1563,,,2.0,29.0
1564,,,2.0,29.0
1565,,,2.0,29.0
1566,,,2.0,29.0
1567,,,2.0,29.0
1568,,,2.0,29.0
1569,,,2.0,29.0
1570,,,2.0,29.0
1571,,,2.0,29.0
1572,,,2.0,29.0
1573,,,2.0,29.0
1574,,,2.0,29.0
1575,,0.4698216425159381,2.0,29.0
1576,-0.9982898260838796,-0.5888811499893231,0.0,0.0
1577,,,2.0,29.0
1578,,,2.0,29.0
1579,,,2.0,29.0
1580,,,2.0,29.0
1581,,,2.0,29.0
1582,,,2.0,29.0
1583,,,2.0,29.0
1584,,,2.0,29.0
1585,,,2.0,29.0
1586,,,2.0,29.0
1587,,,2.0,29.0
1588,,,2.0,29.0
1589,,,2.0,29.0
1590,,,2.0,29.0
1591,,,2.0,29.0
1592,,,2.0,29.0
1593,,,2.0,29.0
1594,,,2.0,29.0
1595,,,2.0,29.0
1596,,,2.0,29.0
1597,,,2.0,29.0
1598,,,2.0,29.0
1599,,,2.0,29.0
1600,,,2.0,29.0
1601,,,2.0,29.0
1602,,,2.0,29.0
1603,,,2.0,29.0
1604,,,2.0,29.0
1605,,,2.0,29.0
1606,,,2.0,29.0
1607,,,2.0,29.0
1608,,,2.0,29.0
1609,,,2.0,29.0
1610,,,2.0,29.0
1611,,,2.0,29.0
1612,-0.0060967502021871435,,2.0,29.0
1613,,,2.0,29.0
1614,,,2.0,29.0
1615,,-4.8232730445471785e-17,2.0,29.0
1616,,,2.0,29.0
1617,,,2.0,29.0
1618,0.8424206497980904,0.5894800744822689,1.0,19.0
1619,,,2.0,29.0
1620,,,2.0,29.0
1621,,,2.0,29.0
1622,,,2.0,29.0
1623,,,2.0,29.0
1624,,,2.0,29.0
1625,,,2.0,29.0
1626,,,2.0,29.0
1627,,-0.8195992571560757,2.0,29.0
1628,,,2.0,29.0
1629,,,2.0,29.0
1630,,,2.0,29.0
1631,,,2.0,29.0
1632,,,2.0,29.0
1633,,,2.0,29.0
1634,,,2.0,29.0
1635,,,2.0,29.0
1636,,,2.0,29.0
1637,,,2.0,29.0
1638,,,2.0,29.0
1639,,,2.0,29.0
1640,,,2.0,29.0
1641,,,2.0,29.0
1642,,,2.0,29.0
1643,,,2.0,29.0
1644,,,2.0,29.0
1645,,,2.0,29.0
1646,,,2.0,29.0
1647,,,2.0,29.0
1648,,,2.0,29.0
1649,,,2.0,29.0
1650,,,2.0,29.0
1651,,-0.010558620213247,2.0,29.0
1652,,,2.0,29.0
1653,,,2.0,29.0
1654,,,2.0,29.0
1655,,,2.0,29.0
1656,,,2.0,29.0
1657,-0.9982352302465096,-0.7378946880556458,0.0,0.0
1658,,,2.0,29.0
1659,,,2.0,29.0
1660,,,2.0,29.0
1661,,,2.0,29.0
1662,,,2.0,29.0
1663,,,2.0,29.0
1664,-0.08118508721893282,,2.0,29.0
1665,-0.1573473607622299,,2.0,29.0
1666,,,2.0,29.0
1667,,,2.0,29.0
1668,,,2.0,29.0
1669,,,2.0,29.0
1670,,,2.0,29.0
1671,,,2.0,29.0
1672,,,2.0,29.0
1673,,,2.0,29.0
1674,,,2.0,29.0
1675,,,2.0,29.0
1676,,,2.0,29.0
1677,,,2.0,29.0
1678,-3.5896408384920982e-06,,2.0,29.0
1679,,,2.0,29.0
1680,,,2.0,29.0
1681,,,2.0,29.0
1682,,,2.0,29.0
1683,,,2.0,29.0
1684,,,2.0,29.0
1685,,,2.0,29.0
1686,,,2.0,29.0
1687,,,2.0,29.0
1688,,,2.0,29.0
1689,,,2.0,29.0
1690,,,2.0,29.0
1691,,,2.0,29.0
1692,0.9999385008163606,-0.8779290545613241,1.0,14.0
1693,,,2.0,29.0
1694,,,2.0,29.0
1695,,,2.0,29.0
1696,,,2.0,29.0
1697,,,2.0,29.0
1698,,,2.0,29.0
1699,-0.11679709070281352,-0.7909076245374849,0.0,2.0
1700,,,2.0,29.0
1701,,,2.0,29.0
1702,,,2.0,29.0
1703,,,2.0,29.0
1704,,,2.0,29.0
1705,,,2.0,29.0
1706,,,2.0,29.0
1707,,,2.0,29.0
1708,,,2.0,29.0
1709,,,2.0,29.0
1710,,,2.0,29.0
1711,,0.7866800328334302,2.0,29.0
1712,,,2.0,29.0
1713,,,2.0,29.0
1714,,,2.0,29.0
1715,,,2.0,29.0
1716,,,2.0,29.0
1717,,,2.0,29.0
1718,,,2.0,29.0
1719,,,2.0,29.0
1720,,,2.0,29.0
1721,,,2.0,29.0
1722,,,2.0,29.0
1723,,,2.0,29.0
1724,,,2.0,29.0
1725,,,2.0,29.0
1726,,,2.0,29.0
1727,,,2.0,29.0
1728,,,2.0,29.0
1729,,,2.0,29.0
1730,,,2.0,29.0
1731,0.5702064464974566,,2.0,29.0
1732,,,2.0,29.0
1733,-0.2322078006710859,-0.8768589726258329,0.0,17.0
1734,,,2.0,29.0
1735,,,2.0,29.0
1736,,,2.0,29.0
1737,,,2.0,29.0
1738,,,2.0,29.0
1739,,,2.0,29.0
1740,,,2.0,29.0
1741,,,2.0,29.0
1742,,,2.0,29.0
1743,,,2.0,29.0
1744,,,2.0,29.0
1745,,,2.0,29.0
1746,,,2.0,29.0
1747,,,2.0,29.0
1748,,,2.0,29.0
1749,-0.5658174411917372,,2.0,29.0
1750,,,2.0,29.0
1751,,,2.0,29.0
1752,,,2.0,29.0
1753,,,2.0,29.0
1754,,0.4698161148789957,2.0,29.0
1755,,,2.0,29.0
1756,,,2.0,29.0
1757,,,2.0,29.0
1758,,,2.0,29.0
1759,,,2.0,29.0
1760,,,2.0,29.0
1761,,,2.0,29.0
1762,,,2.0,29.0
1763,,,2.0,29.0
